comment,label
fuck famili,0
difficult fucking low iq sorry let cant ships lik,0
fuck lead keyboard,0
thanks video totally useless simply trying label pages starting page 2 title pagestarts page 4 calling page 1 useless,0
must something wrong doesnt work ive followed step,0
fuck word,0
u fucking idiot,0
shit doesnt work,0
doesnt work,0
useless,0
cant click link previous everyth,0
like videos much airbus discontinue java series anyone want learn java please checkout durgasoft videosdurga sir,0
well expected tricky algorithm,0
stupid content usual totally waste time never took real-life text file work take file mixture string object numeric understand people praising liking content hell learn theory - suck,0
dont actually show download lt -,0
interesting sound poor,0
many ads frustr,0
academy add irrit,0
getting sleep,0
much ad,0
couldnt install software website saying end user licens,0
iam extremely disappointed impossible find working link download program downloaded eclipse java jk impossible ah headach,0
see jk are downloaded java windows 10 like said,0
voice low cannot,0
cant find are file got jk fil,0
still getting error java recognized internal external commandoperable program batch fil,0
programming make hate indian peopl,0
hello unable install java whole process still showing java recogn,0
hi please want download java jk know create account oracl,0
installing java command prompt still recognized java,0
32 bit avail,0
cant find are file java folder downloading link,0
good video quality poor,0
voice audible enough,0
getting ar,0
sir still command window unrecogn,0
accent heavy really hard time understand,0
even changing speed 125 talking still seems slow,0
boring dull voic,0
followed steps everything absolutely perfect bt dn command says java recognized internal external command,0
bad video please se,0
fucking indian acc,0
sll like get fuck,0
sir go edit path variable showing way many options open edit using 64 bit windows 10 installed java jk 9,0
cant open file windows 10 help,0
hai sir ever process u shown install java done java installed o,0
environs variable java c ic recognised still written cmd box,0
bullshit r giving tutorial installing java knowwasted tim,0
wtf cnt even fix king path java,0
ur first video confusing path recogn,0
clear show video,0
sir getting jk file rk fil,0
guys done configuration video states cmd java still work,0
btw every time try install java doesnt work 400gb left keeps showing msi th,0
int got are folder java,0
think learn java cannot even install java looking tutorial build path specifies execution environment osgiminimum-12 res installed workspace strictly compatible environment error shown run eclipse type java cmd command recogn,0
kinda frustrating java way explan,0
external noise annoyingtry avoid next tim,0
mine windows7i u said getting result command prompt entering java,0
try didnt work 1st tutorial go command type java n enter show java recognize eternal external commend,0
downloaded java went files dont see java,0
jk means java development kit installed netbean pc java command still work,0
hello guys really like auto beginner java programming trouble method writing since 2 days being going wrong insid,0
irritating java,0
says recognized u saidsolut,0
mine says java recognized internal external command operate program batch file downloaded java set path variables like said,0
poor clar,0
terrible acc,0
bad fluenc,0
still shown error message like java recognized n evening instal,0
hi lucky brother first hope ur fine actually sometimes programs u mentioned run indeed wrote u dont know dont know u kindly helps bit pleases although u helps much need bit,0
could find load main class error type error,0
sir please help windows showing error 1335 installing java win 8 32bit,0
java working instal,0
senior ladyhave beenplaying cribbagethe past three monthspaid hoping able next year allow playbecause java past,0
volume cant hear wel,0
cant find fil,0
find hard understand indian accent nice tim,0
audio low cant understand talk,0
hi sir installed jk command prompt recogn,0
java work,0
fuck making fucking tough environment nonsens,0
java installed machine execute java cmd says java recognized installed jk eclipse boh,0
repeated meaning 1minut,0
wtf wrong mous,0
series done 2014 outdated follow setup instructions longer correct find someone newer vid set rest series past setting java eclipse probably okay watch doubt much changed actual programming setting jk id,0
installing java command promo still recognising java,0
java installed running android studio fine java command command prompt still recognizing running windows 10 sure issue otherwise seems running fin,0
oh yar say briefly like understand simply wasting time teach prop,0
information good helpful thing loud enough,0
cant install java jk website chose access,0
pc running slow,0
click installer nothing happen,0
volume low,0
lost like normal installation would work,0
videos blocking thing end dont know last thing c,0
didnt work,0
wtf u watching indian explaining math u appeared video end,0
best tutorial beginners lucky loaded multiple tutorials youtube plans watch see would teach better watched corey safer39s tutorial first much easier understand since uses html language explain target want html workflow also easier understand still appreciate effort,0
watching instead actual math test lot easi,0
channel utterly useless,0
dont reviewers comparing red note 10 instead note 10 pro disappoint,0
expecting technical guru marques brown,0
whats fake acc,0
cant even get mine open view dance studio,0
average video dont recommend,0
wish ketchup would work like trying draw simple drawer often times line attaches wrong place upper horizontal member also fills areas open,0
really dont care brush,0
overtime go 3d text doesnt show,0
good content many long add,0
im already confused hes calling green line vertical blue line height need,0
found odd working cad since 25years gave ketchup 2 day,0
nothing like autocad hell even draw simple shape exact sizes intuitive anyone ever used real cad program tutorial 10 minute wast,0
ketchup working dont tools top bottom sid,0
getting syntax error run print program onlin,0
stop moving your freeing head,0
destinationcity work reason say,0
head movements disturb,0
hello steps barchartrace library recognized working python version 39,0
fishi,0
sir c compiler good able print integer character together nit tricki,0
storm 2 liquid looks like time bomb xd,0
vpn bullshit provide neither anonymity security vpn made securely access remote network ip isnt important make want anonymity use tor want mask ip use proxy tor browser sends load information used identify uniquely version operating system user agent screen resolution supported ciphers loads stuff cookies used track easily soon log know anyway security nothing packets encrypted vpn vpn server vpn layer encrypted thats problem since 995 internet uses tls aes anyway doesnt protect scams downloading viruses entering credit card information fake banking sites also instead isp getting dns requests vpn server gets well 100 encrypted vpn layer obviously traffic trust id rather trust want dns records secure set recursive dns server one running raspberry pi well openvpn server bullshit reasons vpn companies sell access network printer network storage etc remote instead selling vpn snakeoil choose sponsors carefully least raid shadow legends providing game however shift instead taking money nothing except slower internet connection potential security risk yes using vpn security risk youre literally plugging virtual lan cable vpn server bypassing protection layers like routers nas firewall ids instead rely connect home vpn server want know secure short ids set raspberry pi hole pi nextcloud storage observer pi recursive dns server pi etc literally buy raspberry pi 40 bucks get value fucking vpn salesman world even dont dont get anything vpn providers place like everybody needs data gets stolen hackers thats hacking works vpn go malicious website exploits vulnerability browser execute virus run vulnerable service like game server something hacker gets data vpn tunnel like anything else best defense vpn trainee running properly includes buying bullshit stop promoting please ps also raid shadow legends better vpn please promote garbage either although im sick hearing audible brilliant least offer something sensible pps promoting garbage im gonna vote although know still counts interaction youtube doesnt car,0
speak like youve never stubbed youre toe lif,0
annoying af would hate real life make good videos well shot inform,0
truly terrible audio qu,0
102 kk lol true ur smart inside aint gay ppl,0
number 2 fucking bomb,0
1337 cant,0
stopped video end 20 sec ad came irritating either put first last middle video,0
didnt say happy armada,0
risk sounding pedantic channel name actually mrwhostheboss mrwhosethe boss doesnt actually mean anyth,0
004 frame looks wrong lmaz,0
excel app dont 2016 excel,0
edit phone table distracting element t,0
sit l could understand class int class float,0
makes sense name input printname side put fox didnt anything pressed start,0
used float code pressed 5 showed also float nit understand,0
converting strings floats 9 com,0
distances inputenter distance kilometers distancemiles distances float1609 printdistance miles distancemiles tried write script returns value miles accepts user input work,0
just first commented cant understand add loop,0
1 true 2 true 3 false traceback recent call last file string line 7 module nameerror name java defin,0
mentioned mobile app working ios top work,0
one dislike one kil,0
using python 38 version examples exercise provide example get error number 3 number 35 pass file stain line 2 pass indentationerror expected indented block dont get wrong,0
33 likes 3 dislikes wtf,0
program calculate average marks grade running through typeerror int object cap,0
tutorial nice moves head left right 10 years old still learn programming programid also learned c programid,0
329 painter work,0
sir task video,0
1 k 2 3 talk cheap show program,0
tried understand clicking yet second-week learning python videos really nice though,0
hoping would teach import modules folderspackages waste tim,0
mentioned mobile app working ios top work,0
using python 38 version examples exercise provide example get error number 3 number 35 pass file stain line 2 pass indentationerror expected indented block dont get wrong,0
filenotfounderror error 2 file directori,0
hello confused implementation custom operator never used item function initiative operator would built item function custom item function doesnt return operator even objectalso compiled fine removing item function thought mandatory implemented item function otherwise clear explan,0
11059 fitted best fit line plane 3d graph linear regression algorithm rip mathemat,0
watching 7 hours awesome course 1000 certainty makes machine learning difficult python god awful fucking language horrible syntax simple point everything ambiguous dynamic typing another bullshit makes sorting successfully c java fucking nightmar,0
horribl,0
video dont subtitles im learning english also want learning machine learn,0
expect tim,0
got frustrated trying install tf ended switching pwtorch instead installed working 30 minut,0
understand much 1h 20min seems like everything abstract,0
well done vid awesome voice little bit low,0
completely useless course go project,0
subtitl,0
holy crap tim worst speller world,0
cola things moved trash oh,0
im getting nameerror name shuffle defined refering line ds reshuffle n version module tensorflowapiv2vers,0
watching x2 speed talk soo slow repeats self alot otherwise nice tut,0
translation feel pain,0
everything going fine started messing machine learning concepts confused continu,0
2614 bro haha,0
looks great cant get tensorflow work windows 10 amd64 cpu fails due all loading searched solution without luck ps dont suitable gpu relying cpu vers,0
couple hours feel like dont really know youre talking maybe uneducated impression course seems like youre reading documentation whenever theres something complex basic python syntax would warrant explanation slap really gonna go look card,0
hey dude u understand main concept well help,0
im really confus,0
24909 bothered admit used calculator double check,0
lost run completely thought beginners tutorial confusing gotta dumb us new folk,0
ive heard voice cracks info ive learn,0
545 bullshit game theory born calculators minimal nash equilibrium used since beginning hope rest course get bett,0
sound much slow even headphon,0
didnt understand cnn part especially retained model,0
dude appreciate hard work went youve done good job cant call great job every time say dont need explain thats something need worry 10 ways ive listening say well im hearing say either dont bandwidth capacity go deeper every time say something like cheaper hard work youve done think advice find someone help another one every time say distracting takes away explained team effort help myriad ways im say,0
ive going back forth python game development havent actually learned anything im machine learning started hacking course everything unfinished thought would able get good either makes want learn cant really stick on,0
really intimid,0
thanks again skywalk,0
holy uk 6hour,0
good many topics understood,0
issue video low volum,0
think must buy nice mic audio output worst,0
get error stating tensorflow attribute sess,0
1723 said labels output information get predicting features 1836 say features labels combined get output need pretty confus,0
eras codes working use takers codes working give suggest,0
obviously lack lot fundamental knowledge props effort video qu,0
whats bot messages com,0
confusing dont recommend beginners strongly suggest codebasics tutori,0
coding part great however beginners must take explanation intuition behind mathematical part grain salt,0
dont waste time watch,0
feature code im getting error name numericcolumn defin,0
thanks effort located errors 2 first hours gonna continue watching sorri,0
4309 doesnt work,0
good afternoon latin american could see video subtitles understand saysthank,0
dude fantastic thank anyone dislike dont know cant believe use bots youtube comments numerous comments like exact,0
sorry dude didnt last 2 hours started great longer helpful started booming code telling us weren going explain things didnt matt,0
youre nuts dud,0
waste time code copied documentation stretched 7 hour video didnt get anyth,0
ned culture like cancer scotland,0
comment vis,0
mf busy arabia channel still upto mark coming earning money bullshit content world,0
everyone knows watch ur stupid video,0
540 fake lets pretend cash see uncomfortable guy looks obviously staged fring,0
silence bad company fault bc silence generate much nois,0
10million subs videos cant even cross 1 view,0
thats bad idea man saf,0
stupid start powerful bik,0
stop fake rich,0
make mill likes enforce mo made lana getting clothes yeah yeah yeahwhat devils idea go,0
every day moving planning get lana getting clothesjust made subscriber happy happy happi,0
10 million subscriber 700k average loser increasing subscribers money idiot,0
many indians much far youtube mr gold digger mo blogs donate india covid relief sure 0 dollars youtube want views nothing els,0
second hand bik,0
know done hard work much basic friend,0
mero arena sadly cant send screenshot,0
nothing mentioned verbal voc,0
first two links description work,0
shame indian,0
hey dash trying download books link mentioned video see option download pdf,0
wtf takes 2 months preparing govt exam,0
harsh keyboard,0
unable complete profile yard,0
dont get 8 books website told please help get,0
able get magoosh videos help link,0
hello went video went library genesis look books books avail,0
soon saw arithmetic math like damn wont mak,0
cant find mock test,0
giving sources wellonly showing videsodont try act smart,0
502 bad gateway clicking study materi,0
cannot join whatsapp group ful,0
thanks info however havent covered verbal part detail topics study much time verbal wish u covered part well since thats part student lose point,0
fucking hate indian acc,0
perfect quantum u didnt tell supposed read verbal portland reading many words would benefici,0
wasnt able download manhattan prep book,0
say screw stupid commercial video,0
cant download book,0
cant seem join whatsapp group ful,0
didnt mention anything verbal preparation except making dictionari,0
able join whatsapp group,0
cant join whatsapp group,0
ps4 distracts watching video also studying room,0
suck,0
signed link email sent work,0
referred books video mock tests video ass video dude cut bullshit 21 minutes try put shit one video everybody knows views hard truth,0
having problem reading section specially yes given titl,0
hello watched clip first interesting right going give exam tips exam day good tip9 everything changed come preparing test last tip making people motiv,0
honestly hoping see something new tips every tips seen youtub,0
waste time whatever u spoke written every belts book tips expected come new strategy something different usu,0
basic overall belts formats nothing reading section details mentioned cont,0
practiced alot score didnt improv,0
cant understand point 9,0
know know know irritating know,0
hear know much,0
terrified total exam especially speaking time section short,0
u know u know u know stop saying fucking express,0
good tips youtu knnowwww irritating hear youtu knowwww many tim,0
english accent rubbish ruined language would deliver message writ,0
tomorrow taking total exam scarlet section speaking talkative person dont trouble expressing ideas challenging thing speaking time given prepare answer get stuck cant come ideas knowing literally 15 seconds prepare accurate complete response 250 words dont know overcom,0
im taking test month im still bad speak,0
speak mexican accent im front computer get nervous speak like idiot,0
link download new test doesnt work,0
struggling ideas exampl,0
unable stop talking tim,0
everyone got good scores comments im nervous got 23 last tim,0
105 sound effect scared shit,0
hi asked free practice pack speaking carrying virus cant download p,0
problem brain stops working im asked ask im lunch think schools uniforms ill never stop talking total question im gonna two year old kid,0
first time im seeing someone coding java dont know java man java complicating everyth,0
firstnext next given error,0
long advertisement even close data structures algorithms big spam use less,0
think tutorial produced good info,0
tried array numbers new arraylength3 doesnt work getting error create local var,0
bad java c t,0
much worried videos java,0
real shit school teaching many language 1st sem teach c basics 2nd sem teach data structure java simple python like atm machine calculator gam,0
c cpp python frustrated best ds course youtube java angry sir pls something edit breaking reason im able buy whole course pls help,0
c cpp python frustrated best ds course youtube java angry sir pls someth,0
well moment ask parents christmas subscription watch most courses soon saw video topic instantly bought subscription courses told parents would christmas gift thanks would much appreciated since troubles teacher explain university lots variables abcskmnnakfwofkvms real exampl,0
front end development hell hard,0
middle finger typing intro really confus,0
fuck react vue k,0
im bachelor business information technology project final year im using exact languages html css java script sql developing housing system professor tough,0
maybe im living highly compete country real requirements junior like video first junior must able solve programming problems js must knowledge algorithms technologies like bootstrap 4 webpage jadepug gulf plus video really weak,0
honest get job web development u need learn many languages perfectly thats easy everyon,0
web development- website development hard most- kid,0
girls cant code lol,0
warning video isnt beginn,0
write each second problem random numbers run ubuntu terminal shows noth,0
shes good programming teach,0
cant get tiktaktoe right matter -,0
tictactoe hard ill keep tri,0
really hoped watch video saw dabreturned back youtube homepag,0
getting output rock paper scissor,0
sadness say binary code machine languages binary code symbol,0
guess number user edition getting syntax error high guess - 1 low guess 1i getting 2 problems despite copying code completely ditto,0
sorry issue guess number getting 2nd part run runs first part,0
second part computer guess doesnt run even copied github keeps running def guess im using charm thoughts would greatly appreci,0
nice confus,0
codes damn compl,0
called player tic-tac-top rename tictactoepy still problem unresolved refer,0
tic-tac-toe created 2 different python file wrote things like u got error message player humanplayerx nameerror name humanplayer defin,0
oh god forget n ranking silly error could give much headache kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk code isnt functioning yet,0
im guessing beginners months practice go way fast,0
kylie ying single haha wicked tutori,0
think true beginner would lost time reach tic-tac-toe problems fairly simple solutions provided seem much advanced beginner level beginner watching pace extremely fast hard follow hoping learn anything theres many likes video perhaps overly popular opinion seems like advanced moderate solutions beginner problems kylie clearly knowledgeable certainly 2nd step following mike dates course path learning python httpswwwyoutubecomwatchvrfscvs0vtbwabchannelfreecodecamporg,0
got completely lost tic tac to,0
tic tac game definitely hard code really beginn,0
hangar game hard actually win sad,0
really dislike fact stopped live-coding projects fourth project still good present,0
appreciate video doesnt need 3 hours go could shared code make truly presentation worthy consider making animations videos teaching others isnt talking know opinion see 3blue1brown perfect exampl,0
nois,0
aint got mac,0
got lost tictacto,0
thinking study pythonbut codingsuicide bett,0
think beginn,0
damn tic tac toe hard man,0
beginners im trouble lol thought going way easier via,0
getting error tictactoe defin,0
im cs school python looks fun trying couldnt anything understand almost everything watching also python felt complicated downloading think im gonna install trash computer left files everywher,0
dab hard take break,0
confus,0
ringed soo hard intro,0
much want like video cant follow must beginner level im tic tac toe project im completely lost dont understand youre typing lol ill come back later guess,0
hate snakes python,0
theory wow great course intro scripting reality cant even get sdk install find required librariesmodul,0
dab ruined whole excitement video,0
information illegal prosecutors hard time consisting real criminals committing cyber crimes due fact programmers covers power knowledge frame anyon,0
beginner - person starting learn skill take part activity nothing video relates beginn,0
video time stamps watch,0
cant believe amount commercials video one type algorithm annoy,0
hiring completely broken software industri,0
basically master data structures algorithms class worst difficult time understanding rip,0
stupid youtube advertis,0
arrogance bit annoying tl thanks letting know apparently behave get job,0
know algorithms flanked microsoft interview,0
clam hard listen strong emphasis word,0
hard see process,0
unable download car inventory txt fil,0
2030 cannot type decimal figure 5 excel,0
share data files hard typ,0
txt file link valid car-inventorytxt,0
sir cannot find car inventory fil,0
link car inventory work,0
cannot access car inventory text fil,0
couldnt find excel starting file 10440 github link,0
really didnt expect excel course fcc,0
im able access car-inventorytxt file tried three different brows,0
wow two hours ago finding videos beginner disappointed didnt one voilait,0
lol change thumbnail gary looks like going make terrorist threat lol cant get mind,0
annoying acc,0
heck machine learning sub field artificial intelligence way vs sounds like man vs human,0
samsung would 1 15 hrs additional screen time say one one day phone two day phone plain ridicul,0
words phones days pretty much exactly two sheets glass around aluminium centre something along lines opening statement two phone designs couldnt different already made look like fool dislike bye by,0
annoying video because agree everything say personally fall directly samsung category problem hate samsung,0
biased towards oplus,0
oplus 9 pro quite disappointing supposed wow us make us want one hasselblad partnership clearly didnt work wel,0
im done flopplus shanshung slow update stable update making phone slower tons bug,0
dislike chunk rear camera module corner many models getting invest thick case surround corner lay unit completely flatonce apple initially started garbag,0
oplus x hasselblad doesnt live hyp,0
serious question youtube programmer teacher pick one stop switching code waste time also made 3 classes 3 enemies dude make sense make game logic thinking 1000 different types thats 1001 enemy files including origin,0
bullshit didnt get point 3 4 pillar,0
whats kind frustrating interview question however kinetic learner ive already id never able explain 4 things aside inherit,0
every video youtube gets abstraction wrong information hiding done encapsulation abstraction containing information relevant application example weight person would relevant fitness bankingapp ie different abstraction person,0
hate program,0
python worry semicolon,0
im surprised didnt include interfaces abstract classes explanation abstraction otherwise great explan,0
video relevant cont,0
didnt understand start l,0
distraction biggest problem,0
total test fraud wont even let listen recordings disappear come score nowhere corse think haphazardly assessed you pay additional 80 dollar fee actually job total fraud pay higher score spamm,0
bro tamil confirm msg hast come edits already 2 days mis tried ur ymgsite either confirming let se,0
apply fall 2020 spring 2021,0
suck,0
got 2 backlogs last year fue fucking pandem,0
usually pune university students low copa worst grading system students attend universities results would surprising common students pune university similar copa guys video shown havewho also pu btw yet get admit top 100 us univers,0
pressure applications making suicid,0
applied isufs 296 gre 74 copa got reject,0
dont think right,0
problem dont understand anyth,0
got 18 points think wrong answers forgot said,0
fair test isnt english memory understand every single word keeping amount information like reading page specific topic one go absorbing everything read astronomy class savage im taking total time soon else id need learn take not,0
need learn take notes faster otherwise im gonna able answer questions fish memori,0
understand every words cant rememb,0
cant download answ,0
hard answered 13 correct quest,0
hate part lot mistak,0
hard im afraid taking test,0
difficult,0
appreciate video josh however think unrealistic question choices extremely similar total try often otherwise videos make top-notch,0
oh god much difficult thought goes fast wtf cant make not,0
bullshit,0
got 1728 confusion lectures 3 5 thank,0
2428 kinda disappointed th,0
18 30 proud,0
honest exam size actual listening abilities know understand every word trick obviously assess heard might imply might find even 3 true answers per question plus ridiculous amount little time pick answer maybe ets total business rejects fact almost everyone would get quite max punctuation test logic utterly listening exam surprise even natives fail find exercise frustrating come teachers english even dogs understand purpose making compl,0
sometimes feel like english really advanced even accent reduced good times feel fool,0
got 2030,0
wanted compare answers im disappoint,0
didnt receive pdf gonna take test jan 12 really nerv,0
lesson 2 question 4 first thing universityschooletc science class teach us theory hypothesis fair,0
thank much cant download pdf,0
scored 21 good,0
got many wrong listening part ets official total book almost got everything right better test next week nerv,0
week english,0
dude wtf got 2nd question regarding origin moon actual total test unr,0
2428 remain 3 days exam frustrated goal score 24 listening sect,0
good grading rubric dumb got 3028 accord,0
ets company administers gre earned 1609201000 dollars revenue 2016 ets grown for-profit institution trading nonprofit status create monopoly read new york times business week articles alarming revelations interesting self-proclaimed people dont think taken advantage colleges universities enabling abusers tragic scam,0
cant find video details mba healthcar,0
mba waste time money,0
utter waste study mba technology era humorous fe,0
price,0
mba waste money,0
mba schools india garbag,0
change title mba india vs usa abroad didnt concentrate country usa,0
practise practise practise couldnt agree tips strategies learnt first attempt useless sometimes even detrimental instead using strategy thought strategy test wasted time second attempt finally got 330 boiled efficient well conducted practis,0
need small hep gre 3 days bad rc strengthening weaken,0
failed last quest,0
thats true the happen first thing said smh failed ged one point smh,0
video working 31 second,0
