comment,label
Average proportion is 0.25? Excuse me?,1
WHAT?,1
my immediate thought wasundefined ( inf/infinite),1
Pen and paper is the poorest material in study math is visual,1
this question twisted my brain.,1
Wtf,1
What about in 4D? Because I noticed that the probability is = 1/2^amount of dimensions. It would bwe really cool if this works for all dimensions.,1
that is easy on the JEE advanced. anyone who is answering the JEE advanced will answer that question in like 5 minutes,1
Skip all of this and sit next to an asian during the test,1
Somehow I got this right intuitively and I got a B0 in geometry,1
"As an aphantasiac, I just sigh every time a question requires 3D visualisation knowing I /literally/ can&#39;t visualise it",1
When does poco x3 pro lunches in nepal,1
What your suggestions as i am getting Realme X7 for 15k ?,1
Please make a video on realme q3 pro,1
mi has better display better build smaller chin and bezels,1
Camera sample pictures should only be pictures of PratimaðŸ˜‹. We are here only for her.ðŸ¤©ðŸ¥°,1
You should have compared it with redmi note 10 pro,1
if you want better at low price redmi better.. gaming perfomance is somehow better in realme 8 but everything is same on both device so its wise not to invest on realme 8 cuz its expensive than redmi,1
Set Up Tour,1
Prise please di realmi8 prise,1
"@9:45 badging is wrong on devices there, top one is Redmi Note 10 and bottom one is Realme 8.",1
Do vs of realme 8and Samsung a 52,1
Could you make a video on Samsung Galaxy A52 being unavailable for the sake of M62.,1
Redminote10 have way better sot for watching utube tho,1
Moto G60 and Moto G40 fusion review please,1
Poco x3 pro please!!!!!!!,1
Underrated phone,1
Realme 8 have vapour chamber cooling system because of 12nm helio G95 SoC and a 3 year old GPU,1
"à¦¦à¦¿à¦¦à¦¿à¦­à¦¾à¦‡, à¦†à¦ªà¦¨à¦¿ à¦•à¦¿ à¦¬à¦¾à¦™à¦¾à¦²à¦¿???",1
M416 Auto Tap tap tap shooting,1
"many of your subscribers dont know proper english therefore channel views rate is low,",1
"talk like every indian youtuber,,hindi",1
"5:32 But Ma'am, does it come with the same Sony IMX682 sensor as the one found on its predecessor Realme 7 ?",1
if you use hindi language in your video then definately it will grow up your channel,1
"She can't grow up, damn",1
"Realme 8's competitor is Note 10 Pro. Not Note 10. So, please compare with that.",1
I saw ITZY and AESPA here,1
Are not fine,1
third class design mobile phone worth nrs 10000 gives better design than this phone,1
Adult casual dating!,1
When will be launched redmi note 10 pro,1
I love the way your share the information and the information about the phone plzz make video on redmi note 10 pro max screen flickering issue if you are facing any issue,1
Redmi note 10 pro kailay aauxa,1
Redmi 10 pro kaila aauxa market ma ?,1
Has redmi note 10 pro max launched in Nepal:? Please reply...,1
hi mam i purches redmi note 10 4 Gb ram rs 14000,1
"If the user's data is not secure in a phone, it's a crap, no matter how great are its specifications and how competitive is its pricing",1
Are you a kpop fan?? Because I see aespa and itzy,1
Is realme 8 sound loud according to mono speaker?,1
There is something wrong with the speaker test. The devices are labelled incorrectly .,1
If you want to buy realme wait for realme new x7 max version which will fight with mi 11x series,1
0:38 vol.fyi,1
Could you make a video on best budget phone for vlogging?ðŸ¤”,1
"Pratima pls review other gadgets, such as drones, I would like to see some images of Nepal from above ðŸ˜ðŸ™Œ",1
I really want to know whether you could speak and understand hindi or not??Plz tellðŸ¥º,1
The Redmi phone looks horribly yellow in photos,1
"Can you make a video on best laptop for gaming,streaming and editing?",1
"Realme should fire immediately whoever put the super ugly tacky ""DARE TO LEAP"" on the back",1
You should have compared it to redmi note 10 pro,1
Di can u make a video on poco X3 pro ? Bcz Iam totally confuse in Moto g 40 & PX3 pro,1
From BENGALURU,1
when you have corrected your caption within a minute,1
What do you prefer galaxy f41 or redmi note 10ðŸ™„ðŸ™„,1
Is making these videos earn you enough money,1
Pratima: for free? Me: OMG Pratima: Just Kidding Me: OOOO,1
"Hi, can you do review for budge range best top 10 tws buds",1
She looks like Tara sutaria,1
I'm also a vegetarian,1
You said that you are not married but you are wearing a golden ring in your ring finger of your right hand?,1
Where do you find your cute clothes? You're smart and have great but easygoing fashion. I am from India.,1
Hi,1
Maam you look like female version of MrWhoseTheBoss ....,1
Watch Siri VS Google Assistant 1 VS 1 Fierce battle|Very Exciting|=>https://www.youtube.com/watch?v=Ey95TZ5MqHA,1
Guys she's not married! that's our chance,1
Nepal OP Nepali OP Oli not OP,1
@yashikatalwar_ >>> Your twin sister ðŸ§ðŸ˜œðŸ˜,1
WILL YOU MARRY ME I AM RICH MAN,1
your name is Maharashtrian but accent is USA how ? do you speak marathi ?,1
feed me,1
Are u from Maharashtra India ???,1
2:38 ðŸ§–â€â™€ï¸ðŸ§–â€â™‚ï¸,1
hey is asus g14 good in 2020??,1
"you should probably work more on your website, i still see it as cringe",1
Continue this type videos as a series pratima,1
What is the secret behind your communication skill,1
"can i join as intern or somthing.. please do reply,",1
Monthly Q&A would be a great idea i think.. More Q&A more interaction! ðŸ¤˜ðŸ¤˜ðŸ¤˜,1
I love you so much that I got divorced to marry you. Please marry me.,1
You sound like mrswhoosetheboss,1
"Mac air 2020 is a joke, I returned it",1
Yes giveaway ideas in the utube will be great.,1
What do u do with your all unpacked and reviewed mobiles .giveaway one phone to meðŸ˜‚ðŸ˜‚,1
I wanna join I am from Hetauda ðŸ˜€,1
"Also follow Unbox, Arun (Boss)and Michael Fischer (Mr. Mobile) You are already following!",1
"I have a suggestion for you. If it is possible can we do market review so that we can find price difference, offers, as well as difference if we order it from online sites ...u know what i mean to say... Its just an idea that popped up.hope u will see and consider it if possible anytime soon.",1
why are u gay?,1
Intrusive? C-A-D? What's going on here LOL,1
i need to make a project and my creativity level is -1,1
how to add object to contour surface?,1
can someone help me? i am using 2019 version of sketchp. When i open a specific sketchup file the home screen gets open and not the file directly .how to solve this problem?,1
friend: whats your fav youtuber? me: bai friend: bye,1
is this easier than photoshop?,1
how come there isn't a transgender figure?,1
"There is a paid data structures and algorithms course of yours in Udemy, but you have uploaded all those videos in algorithm section in YouTube. Then what is the use of buying that Udemy course? Are you cheating your students? Please answer me....",0
:'(,0
Last derivation is very confused,0
"You didn't explain the algorithm, sir ðŸ˜•",0
"Very nicely explained, but I couldnt get the complete step by step algorithm or pseudo code",0
Thank u sir..but the video is uploaded in low quality(reaching upto 360p only)!!,0
not good its not the video lecture that you want...,0
Just reading the board,0
Sir ..You didn't explained the concept . Just narrated the bookish lines .,0
"this is dsa b-tree, not database b tree. nonsense.",0
dont quite like your explanation. bored me,0
very bad explanation,0
Deletion part is not explained,0
Thx for insertion but deletion is not proper.,0
thank you sir...but you did'nt explain the deletion part,0
ty sir ..bt i dnt understand deletion,0
hey dude do you think we dont know to read English?? your just reading what is present in slides,0
worst tutor,0
Bro u r just reading the PPT's... No explanation,0
"Really waste of your 6 minutes, no need of a person explaining you, you too can read as he is doing.",0
I did not understand a thing.,0
Very bad explanation. Simply reading from the board and no explanation. We can also read. No use,0
very bad explanation,0
What the f*** is *VOLEWS* ?ðŸ˜‘ðŸ˜‘ðŸ˜‘ I've been a programmer for 9 years! Never heard of *VOLEWS* !!,0
We all know you searched this up,0
Jacking off intensifies,0
They are actually doing the opposite of what they are supposed to do. Its distracting.,0
It's hard to focus on what you want to see and learn,0
How much do they get paid to do this? I feel sorry for them,0
My dick is tired of learning so much...,0
xaoxoaoxaoxoao madness channel .,0
It doesnot work for me also.,0
what is the section thing? it fucked up my work i cant undo it to,0
Its not working men.,0
Almost done.. but last step is not working,0
your explanation is well done but it's not working for me :-(,0
this dont fucking work,0
It doesnâ€™t work on me,0
Thank you And FUCK YOU MICROSOFT,0
how the fuck do you do this on fucking PIECE OF SHIT PAGES ON MAC?!?!??!?! I fucking hate my guts,0
"which matherfucker made MS word , even page can't be written easily",0
it didnt fucking work,0
whhat the fuck with lead on key board ??? at 1:36 ?,0
This shit fucked up everything.,0
"Terrible fucking video. I followed the diretions exactly and im now staring at a paper that has a page 1, and then 8 page ""3's"". Thanks for nothing.",0
doesnt work...it still has number 1 on the first page,0
Who the fuck designed word.,0
"My ""Link to previous"" is fucking unclickable",0
"thanks for making me angry, it doesn't work in pc :(",0
Not working it just shows 1 in intro....,0
"This didn't work for me. When I deleted the numbers *above* the section break it deleted *all* the numbers. That *shouldn't* happen, assuming there's a section break!",0
MS word is a fucking shit software.... delete the a chart your paper gets blown up. I could do so much better in Photoshop lol.,0
FUCK YOUR FAMILY,0
"is too dificult too my fucking low iq, sorry blet i can't do shits like this.",0
"What a fuck is ""lead on"" on the keyboard??",0
"thanks for the video but its totally useless, i am simply trying to label the pages starting from page 2 after the title page...starts from page 4 calling it page 1....******* useless!!",0
I must be doing something wrong because it doesn't work for me and I've followed each step.,0
FUCK YOU WORD,0
u fuckin idiot,0
this shit doesnt work!,0
doesn't work for me...,0
useless,0
i cant click link to previous i did everything what you did.,0
I like your videos very much Sir...but you have discontinue JAVA series...If anyone want to learn JAVA then Please checkout DURGASOFT Videos(Durga Sir),0
"well, I expected more tricky algorithm :/",0
"Stupid content as usual, Totally waste of time, He never took real-life Text file to work with, Did not take a file which was a mixture of String, Object or numerics. I can not understand How these people praising or liking the content What the hell did they learn, Just theory - Suck it",0
You don't actually show how to download the NLTK :-(,0
"Interesting, but the sound is very poor!",0
so many ads very frustrating,0
The unacademy add irritates me,0
getting sleep....,0
too much ads ðŸ˜’ðŸ˜£ðŸ˜£ðŸ˜£ðŸ˜£,0
"Couldn't install the software. website saying, End user license",0
"Iam extremely disappointed. Its impossible to find a working link to download the program , i downloaded eclipse but java jdk is impossible, ah what a headache ðŸ˜",0
"I can only see JDK but not JRE , just downloaded JAVA (For windows 10) like you said.",0
"Voice is very low , I cannot",0
I cant find jre file (I got jdk file),0
"still getting error 'javac' is not recognized as an internal or external command,operable program or batch file.",0
The programming make me hate indien peopel,0
Hello I am unable to install Java I do the whole process but still it showing Java is not recognized,0
hi please i want to download java djk and i do not know how to create an account on oracle,0
After installing JAVA command prompt still not recognized javac,0
for 32 bit it is not available,0
Cant find jre file in java folder after downloading from same link,0
Good but video quality is very poor,0
Your voice is not audible enough,0
i am not getting jre,0
sir still in command window is unreconized,0
accent is so heavy i really have a hard time understanding,0
even after changing the speed to 1.25 his talking still seems too slow,0
"Boring, dull voice.",0
i followd the steps everything was absolutely perfect bt dn the command says javac is not recognized as internal and external command,0
Bad video please Do not see it ....................,0
Fucking indian accent!,0
"SÃ¤lli was like ""get the fuck out of here"".",0
"sir , when i go to edit the path variable it is not showing as the way of yours.. there are so many options open which we can edit, i m using 64 bit windows 10 and have installed java jdk 9",0
cant open file on windows 10 any help?,0
hai sir what ever the process u have shown to install java i have done the same but the java has not installed in my os,0
after doing envirmnt variable.. java c ic not recognised still written in cmnd box..,0
bullshit...y you r giving tutorial of installing java..we all know...wasted my tume,0
wtf i cnt even fix a fking path for java,0
ur first video is confusing......my path is not recognized,0
not clear show videos,0
Sir I am getting only jdk file not jrk file,0
Guys i have done the configuration as the video states but on my CMD java is still no working.,0
btw every time i try to install java doesnt work... i have 400+GB left it keeps on showing the msi thing.,0
I dint got jre folder in java,0
i think i will learn the java but i cannot even install the java looking the tutorial ......................................Build path specifies execution environment OSGi/Minimum-1.2. There are no JREs installed in the workspace that are strictly compatible with this environment. this error was shown when i run the eclipse but when i type javac in cmd command was reconiged,0
kinda frustrating.... not with java but more with the way of explanation....,0
external noise is annoying.try to avoid that next time.,0
"mine is windows7,i did all that as u said above but I am not getting the result in command prompt after entering ""javac""",0
i try didn't work 1st tutorial when i go to command type javac n enter its show me java is not recognize eternal or external commend,0
I downloaded Java and I went to files and I don't see Java,0
"JDK means ?? Java Development kit, i have installed Netbean in my pc but your javac command is still not working",0
Hello guys . really like your tuto. I am a beginner in java programing. than i have some trouble with this method that i am writting since 2 days .i am not seing what is going wrong inside.,0
So irritating DJAVA,0
it says not recognized i did all u said...solution??????,0
"Mine says javacÂ is not recognized as an internal or external command, operable program, or batch file. I downloaded java and set the path variables just like you said.",0
poor clarity,0
terrible accent,0
Bad in fluency,0
its still showin the error message like JAVAC IS NOT RECOGNIZED N ALL evenin after installation.,0
"HI....Â Bucky brotherÂ first of all I hope ur fine ... actually sometimes the programs which u had mentioned I can not run that .... indeed I wrote it same as which u did ,but I just don't know why. andÂ I don't know what Â Â should I do... so my u kindly helps me a bit more pleases ... although u helps me so much but I need a bit more : )",0
could not find or load main class (these error which type error),0
sir please help .....my windows is showing error 1335 while installing java in win 8 32bit,0
javac not working after installation,0
"I am a senior lady,have beenplaying cribbage,the past three months,paid, hoping to be able to do more for the next year, but it will not allow me to play,because of Java which I had in the past???",0
"Volume is down , i can't hear you well",0
i cant find the file,0
i find it's hard for me to understand the indian accent ! Have a nice time !,0
audio is very low we can't understand what you are talking,0
"hi sir , i have installed jdk but command prompt do not recognizing it",0
javac is not working,0
why the fuck are you making this so fucking tough with this environment nonsense!,0
i have java installed on my macchine but when I execute javac in the cmd it says that javac is not recognized! but i installed jdk +eclipse! boh?,0
Your repeated the same meaning for about 1minute,0
wtf is wrong with your mouse,0
This series was done in 2014 and is now outdated. Do not follow his setup instructions they are no longer correct. Find someone's newer vid for set up! The rest of his series past setting up Java and Eclipse is probably okay to watch I doubt that much has changed about actual programming. Just the setting up of JDK & IDE.,0
After Installing JAVA command promt still not recognising javac,0
"I have java installed, I am running android studio just fine but the javac command in the command prompt is still not recognizing it. I am running windows 10, I am not sure if that is the issue, but otherwise seems to be running fine.",0
Ohh yar say briefly if you like this who can understand it. Simply we are wasting our time teach properly.,0
information was good and helpful. only thing was not loud enough,0
i cant install java jdk the website you chose is not accessible,0
your pc running so slooow,0
i click the installer and nothing happens,0
volume is too low...,0
i am lost was this like if normal installation would not work?,0
the videos are blocking the thing at the end so i dont know what the last thing to do is :C,0
it didnt work :(,0
Wtf are u? I was aatching an indian explaining math and u appeared on the video ending,0
Not the best tutorial for beginners. Luckily i loaded up multiple tutorials from YouTube with plans to watch them all to see who would teach better. I watched Corey Schafer&#39;s tutorial first and is much easier to understand since he uses HTML language to explain how to target what you want from the html. His workflow is also easier to understand. Still appreciate the effort here .,0
Why am I watching instead of doing my actual math test which is a lot easier,0
This channel is utterly useless.,0
Don't y reviewers comparing with redmi note 10 instead of note 10 pro disappointed,0
I was expecting Technical Guruji and Marques Brownlee tooðŸ˜‘.,0
What's with the fake accent?,0
"I canâ€™t even get mine open, can only view a dance studio ðŸ˜«",0
very average video dont reccomend,0
I wish the Sketchup would work for me like this. trying to draw a simple drawer. Often times the line attaches to the wrong place on the upper horizontal member. Also it fills areas that should be open.,0
i really dont care bruh,0
Everytime i go on the 3d text it just doesn't show up for me,0
"Good content, but many and too long adds",0
"I'm already confused when he's calling the green line the ""vertical"" and the blue line for any ""height"" needed.",0
"Found it very odd. Working with Cad since 25years, but gave up on sketchup after 2 days.",0
This is NOTHING like AutoCAD! How the hell do you even draw a simple shape with exact sizes? This is NOT intuitive to ANYONE who has ever used a REAL CAD program. This tutorial was a 10 minute waste.,0
"Sketchup is not working. I don't have any of the tools on top, bottom or sides.",0
Getting syntax error while run print program on online,0
stop moving yur freking head,0
the destination_city does not work for some reason it says,0
His head movements are disturbing,0
"Hello, I did all the steps, but bar_chart_race Library was not recognized I am working with a Python version 3.9.",0
fishy,0
sir your C compiler is very good but not able print both integer and character together I am from NIT too trichy,0
The Storm 2 Liquid Looks Like a Time Bomb! XD,0
"VPN is bullshit. they provide neither anonymity nor security. VPN was made to securely access a remote network. Your IP isn't as important as they make it out to be. if you want anonymity use tor. if you want to mask your ip, use a proxy (or tor). your browser sends a load of information that can be used to identify you uniquely, from the version and operating system in the user agent to screen resolution, supported ciphers and loads of other stuff. cookies can be used to track you easily. as soon as you log in they know who you are anyway. as for security... it does nothing. packets are encrypted with vpn to the vpn server and then the vpn layer is decrypted. that's not a problem since 99.5% of the internet uses TLS with AES anyway. It doesn't protect you from scams, downloading viruses or entering your credit card information on fake banking sites. Also instead of your ISP getting all of your DNS requests, the vpn server gets them (as well as all 100% of your decrypted (vpn layer only, obviously) traffic), so who do you trust more? I'd rather trust myself. If you do want your dns records secure just set up a recursive dns server. i have one running on my raspberry pi as well as my own openvpn server. and not because of the bullshit reasons vpn companies sell you but because to access my own network (printer, network storage, etc) from remote. So instead of selling that vpn snakeoil, how about you choose your sponsors more carefully. at least raid shadow legends is providing a game, however shitty, instead of taking your money for nothing except for a slower internet connection and potential security risk. And yes, using VPN is a security risk. You're literally plugging a (virtual) lan cable into their vpn server, bypassing any and all protection layers like your router's NAS firewall and IDS and instead rely on theirs. I can connect to my home VPN server all I want because I know it's secure and it has snort ids set up (on the raspberry), pi hole (on the pi), my nextcloud storage and webserver (on the pi), the recursive dns server (on the pi), etc. So literally buy a raspberry pi for 40 bucks and you get more value out of it than all the fucking vpn salesmen in the world. and even if you don't you don't get anything. vpn providers have a place, but it's not like everybody needs it or their data gets stolen by hackers. that's not how hacking works, or vpn. you go to a malicious website that exploits some vulnerability in your browser or execute a virus or run an vulnerable service like a game server or something and the hacker just gets the data through the vpn tunnel just like anything else. The best defense is not vpn, it's brain.exe running properly. and that includes not buying this bullshit. so stop promoting it. please. PS: also just because raid shadow legends is better than vpn... please do not promote that garbage either. and although i'm sick of hearing it, audibile and brilliant at least offer something sensible. PPS: Just for promoting this garbage i'm gonna vote down. although I know that still counts as interaction and youtube doesn't care.",0
You speak like you've never stubbed you're toe in your life,0
"You are annoying af, I would hate you in real life but you make good videos. Well shot and informative.",0
Truly Terible Audio Quality,0
1:02 kk lol but not true ur smart on the inside and I aint gay ppl,0
Number 2 is just a fucking bomb,0
At 13:37 ;) i canÂ´t,0
Stopped video at the end when 20 sec ad came so irritating either you put it in first or in last not in middle of videos,0
You didnt say happy Ramadan!!,0
"At the risk of sounding pedantic, your channel name should actually be Mrwho'stheboss?. Mrwhosethe boss doesn't actually mean anything.",0
0:04 this frame looks... wrong lmao,0
"we have a excel app but we don,t have a 2016 excelðŸ˜¤ðŸ˜¤",0
Edit that phone on the table as it is distracting element on the table......,0
Sit l could not understand that class int and class float,0
this makes no sense i did name = input( ) print(name) then on the other side i put fox and it dident do anything when i pressed start,0
"when i used the float code and only pressed 5 it showed me also float, this i did nit understand",0
for converting strings into floats 9 is not coming,0
"distance_kms = input(""Enter distance in Kilometers:"") distance_miles = (distance_kms / float(1.609)) print(""Distance in miles: "", distance_miles) Tried to write a script which returns the value in miles and accepts user input, but its not working.",0
OKJust I am the first commenter I can't understand how to add loops,0
"1. True 2. True 3. False Traceback (most recent call last): File ""<string>"", line 7, in <module> NameError: name 'java' is not defined",0
Mentioned mobile app is not working for IOS ... otp is not working,0
"One dislike, one kill. ðŸ±â€ðŸ‘¤",0
"I am using Python 3.8 version for the examples and exercice provide you. At this example, i get this error: >>> number = 3 >>> if number > 3.5: ... pass File ""<stdin>"", line 2 pass ^ IndentationError: expected an indented block >>> I don't get what is wrong.",0
33 likes and 3 dislikes. WTF,0
"Program to calculate average marks and grade not running and throught ""TypeError: 'int' object is not callable",0
His tutorial is nice but he just moves his head left and right and i am 10 years old but still i learn programming from programiz and i also learned c from programiz only,0
3:29 tkinter is not working,0
"Sir, No Task for this video.ðŸ™„",0
1. k 2. d 3. Talk is cheap. Show me the program.,0
I tried to understand this but it's not clicking yet. It's only my second-week learning python. Your videos are really nice though,0
Was hoping you would teach how to import modules from other folders/packages. This was only a waste of time.,0
Mentioned mobile app is not working for IOS ... otp is not working,0
"I am using Python 3.8 version for the examples and exercice provide you. At this example, i get this error: >>> number = 3 >>> if number > 3.5: ... pass File ""<stdin>"", line 2 pass ^ IndentationError: expected an indented block >>> I don't get what is wrong.",0
FileNotFoundError: [Errno 2] No such file or directory,0
"Hello,I am confused about the implementation of the custom iterator, you never used the __iter__ function to ""initialize"" the iterator as you would with the built in iter() function, and the custom __iter__ function doesnt return an iterator but an Even object.Also it compiled fine after removing the __iter__ function, i tought it was mandatory to have implemented the __iter__ function ?otherwise clear explanation",0
at 1:10:59 he fitted best fit line not the plane in 3d graph in linear regression algorithm RIP mathematics.ðŸ˜¥ðŸ˜¥,0
"after watching 7 hours of awesome course, i can with 1000% certainty, what makes Machine learning difficult is python itself, it's a god awful fucking language, horrible syntax, too simple to the point of everything is ambiguous, dynamic typing is another bullshit that makes porting it successfully to C# or Java a fucking nightmare",0
Horrible,0
"The video don't have subtitles, i'm learning english but also I want learning machine learning. :(",0
I did not expect Tim here ðŸ˜‚,0
I got SO frustrated trying to install TF I ended up switching to pytorch instead. Installed and working in 30 minutes.,0
Did not understand much after 1h 20min. Seems like everything is too abstract,0
Well done the vid is awesome but your voice a little bit low,0
"completely useless course, just go do projects",0
Subtitles ðŸ˜­,0
Holy crap Tim is the worst speller in the world,0
the colab things are moved to trash! oh no!,0
I'm getting a 'NameError: name 'suffle' is not defined' refering to the line ds = ds.shuffle( N ) tf.version <module 'tensorflow._api.v2.version' from ...,0
"watching at x2 speed, them he talk soo slow and repeats him self alot, otherwise nice tut",0
Why is there no translation? I feel very painful.,0
"Everything was going fine! until he started messing with machine learning concepts, Now I am confused if I should continue or not.",0
"26:14 no bro, you did not haha",0
"It looks great but can't get TensorFlow to work on Windows 10 with AMD64 CPU. Fails due to dll not loading. Searched for a solution without luck. P.S. I don't have a suitable GPU, but relying on a CPU version.",0
"Couple of hours in and I feel like you don't really know what you're talking about. Maybe it's an uneducated impression but for most of the course it seems like you're just reading off of the documentation and whenever there's something more complex than basic python syntax that would warrant an explanation, you slap the ""not really gonna go into it, you can look it up yourself"" card.",0
HEY dude! u did not understand the main conceps as well too it as not helpful,0
I'm really confused.,0
"2:49:09 this bothered me, just admit you used a calculator to double check",0
"You lost me at RNN completely. I thought this was a Beginners Tutorial.. Too confusing, You gotta dumb it down for us new folks.",0
I've heard more voice cracks than info I've learned,0
5:45. Bullshit. Game Theory was born before calculators. Minimax and Nash equilibrium were used since the very beginning. I hope the rest of the course will get better....,0
Sound is too much slow. Even with headphone.,0
I didn't understand the CNN part especially pretrained models,0
"Dude I appreciate all the hard work that went into this, you've done a good job. But I can't call it a great job, because every time you say 'I don't need to explain that' , or 'that's not something you need to worry about' , or the 10 other ways I've been listening to you say .. well .. what I'm hearing you say is that you either don't have the bandwidth or the capacity to go deeper. And you should. Every time you say something like that it cheapens the hard work that you've done, is how I think about it. My advice : find someone to help you out with this .. if you do another one. And every time you say it , it's just so distracting it takes away from what you have explained. A team effort will help in a myriad of ways .. is all I'm saying.",0
"I've been going back and forth between python to game development... but I haven't actually learned anything and now I'm here for machine learning, and before this I started hacking course. Everything unfinished, and just the thought of what I would be able to do when I get good at either of these is what makes me want to learn them, but I can't really stick to one.",0
He is really intimidating,0
"Thanks, Anakin Skywalker",0
"holy fuk ,6hour",0
it was good but many topics were not understood,0
Then only issue I have with this video is the low volume.,0
i think you must buy some nice mic as your audio output is worst,0
i get an error stating that tensorflow has no attribute 'Session',0
At 17:23 you said labels are the output information we get by predicting from features and at 18:36 you say that features and labels are combined to get the output we need. Its pretty confusing.,0
Keras codes not working !! we have to use tf.keras and codes are not working! Give suggestions,0
You obviously lack a lot of the fundamental knowledge but props for the effort and video quality.,0
whats with all the bot messages in the comments...,0
This is confusing and I don't recommend this for beginners at all. I strongly suggest 'codebasics' tutorials.,0
"The coding part is great, however beginners must take his explanation and intuition behind the mathematical part with a grain of salt",0
Don't waste time watching that.,0
"in the feature code, i'm getting an error ""name 'numeric_column' is not defined",0
"Thanks for your effort, but i located some errors in the 2 first hours. not gonna continue watching this. Sorry",0
43:09 This doesn't work,0
good afternoon.I am Latin American and I could not see your video because it does not have subtitles to understand what it says.thanks.,0
Dude this is fantastic. Thank you how can anyone dislike this i dont know I cant believe that they use bots for the youtube comments. There are numerous comments like exactly above,0
"Sorry, dude. I didn't last to 2 hours. Started out great, but was no longer helpful when you started zooming through code telling us that you weren't going to explain things and it didn't matter.",0
you're nuts dude,0
"Do not waste your time on this. It's just code copied from the documentation and stretched to a 7 hour video, I didn't get anything from this.",0
Ned Culture is a the like a cancer here in Scotland.,0
Comment not visibleðŸ˜³,0
MTF were busy for Arabian channel but still not upto mark and coming here for earning money with bullshit content for the World.,0
Everyone knows why they watch ur stupid videos.,0
"5:40 Fake, let's pretend we're doing cash. See how uncomfortable the guy looks.So obviously staged, cringe.",0
Silencer is very bad... company fault? Bcz silencer generate too much noise,0
He has 10million subs but his videos can't even cross 1 m views,0
"that's a very bad idea man, be safe",0
So stupid to start on such powerful bikes,0
Stop being Fake Rich,0
Make milli of likes so that we can enforce mo to made lana getting off her clothes yeah yeah yeahWhat a devilish idea go for it,0
Every day movlog planning for how i can get lana getting off her clothesJust for made the subscriber be happy and happy and happy,0
"10 million subscriber and 700k averageðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£, looser increasing subscribers from money idiot",0
"So many INDIANS here! How much did your fav youtuber (Mr. GOLD DIGGER : MO VLOGS) donate to India for covid relief??I AM SURE 0 DOLLARS! these youtubers just want views, nothing else.",0
Second hand bikes ðŸ˜‚,0
i know you have done most hard work. but it is not that much basic friendly.,0
"Mero vayena Sadly, I can't send you those screenshots",0
Nothing mentioned on Verbal other than vocab.,0
The first two links in the description are not working!,0
You are the shame of Indian.,0
"hey Yash, I am trying to download the books on the link that you mentioned on the video, i do not see any option to download the pdf.",0
wtf who takes 2 months after preparing for govt exams,0
You are too harsh on that keyboard ðŸ˜…,0
Unable to complete my profile in YMGard,0
I donâ€™t get 8 books by your website you told please help me to get that.,0
I am not able to get the magoosh videos can you help with the link for that.,0
"Hello,I went through this video and then I went on Library Genesis to look for the books but the Books are not available over there.",0
As soon as I saw Arithmetic / Math I was like damn I won't make it ðŸ’”ðŸ˜¢,0
I can't find mock test,0
Not giving any sources as well..Only showing these and these videso...Dont try to act smart.,0
502 bad gatewy on clicking the study material,0
I cannot koin your whatsapp group as it is full,0
Thanks for the info however you havenâ€™t covered about verbal part in detail what topics to study and how much time for verbal I wish u had covered that part as well since thatâ€™s the part which student lose their points.,0
Fuckin hate Indian accent,0
Perfect for quant....but u didnâ€™t tell from where are we supposed to read the verbal part....and reading how many words would be beneficial.,0
I wasnt able to download these mahattan prep books,0
I say screw you stupid commercial video,0
I canâ€™t download this book,0
Cant seem to join the whatsapp group :(its full,0
You didn't mention anything for verbal preparation except making our own dictionary,0
Am not able to join WhatsApp group!,0
Canâ€™t join the whatsapp group,0
That ps4 distracts me while watching this video and also while studying in my room ðŸ˜”ðŸ˜”,0
you just suck,0
I signed up but the link in the email you sent to me does not work,0
Referred books in this video Mock tests in that video Ass in that video Dude cut out the bullshit from 21 minutes and try to put shit in one video.. Everybody knows it's for views. Hard truth.,0
M.having problem with reading section specially yes no and not given and titles,0
"Hello, I just watched your this clip. In first it was very interesting because right now I am going to give my Exam and your tips on exam day was very good but after tip#9, everything changed and you come with preparing for test. In your last tip making people demotivate.",0
Honestly I was hoping to see something new but all these tips are same as every other tips I have seen on YouTube,0
Waste of time.. whatever u spoke has been written in every IELTS book as tips.. Expected you to come up with a new strategy.. something different than the usual. ðŸ˜–,0
this is basic overall ielts formats but nothing about reading section in details mentioned above content :(,0
I practiced alot but my score didn't improve..,0
I can't understand point 9!!!ðŸ¤”,0
You know you know you know. So irritating you know,0
i hear *you know* too much :D,0
i am so terrified of my toefl exam especially speaking the time of this secation is very short,0
U know u know u know ðŸ˜‚stop saying this fucking expression,0
Good tips but youuu knnowwww itâ€™s irritating to hear that yoouuu knowwww so many times!,0
"your English accent is rubbish, you ruined the language, if I were you I would deliver my message through writing",0
"Tomorrow I will be taking my toefl exam, and the scariest section of it for me is speaking, I am a very talkative person I don't have trouble expressing my ideas but the most challenging thing for me in speaking is the time given to prepare the answer I just get stuck and can't come up with ideas knowing that I have literally 15 seconds to prepare an accurate and complete response with 250 words. I just don't know how to overcome this.",0
Iâ€™m taking my test in a month and Iâ€™m still bad at the speakingðŸ˜”,0
"i can speak with my mexican accent, but when i'm in front of the computer i get nervous and speak like an idiot :(",0
The link to download the new test doesn't work.,0
I am struggling with the ideas for examplesðŸ˜ž,0
"And here I am, unable to stop talking after my time is over :)",0
